opt, p1, p2, p3, p4
1, 0.200049, 0.619929, 0.592228, 0.802861
2, 0.2001, 0.619655, 0.592504, 0.301584
3, 0.199993, 0.620061, 0.0919051, 0.803595
4, 0.199977, 0.620082, 0.0934707, 0.298791
