opt, p1, p2, p3, p4
1, 0.480121, 0.559865, 0.734011, 0.774932
2, 0.480183, 0.559812, 0.734483, 0.274393
3, 0.480078, 0.559901, 0.233391, 0.773388
4, 0.480147, 0.559843, 0.235968, 0.271529
