opt, p1, p2, p3, p4
1, 0.960005, 0.859991, 0.974887, 0.924743
2, 0.959974, 0.860034, 0.976859, 0.438572
3, 0.959965, 0.860097, 0.468406, 0.922406
4, 0.960731, 0.859559, 0.477031, 0.422975
