opt, p1, p2, p3, p4
1, 0.160074, 0.299956, 0.574407, 0.644497
2, 0.159964, 0.299932, 0.575024, 0.14234
3, 0.160006, 0.30003, 0.0740532, 0.643798
4, 0.159996, 0.300002, 0.0743655, 0.143791
