opt, p1, p2, p3, p4
1, 0.580069, 0.120063, 0.786556, 0.557565
2, 0.580007, 0.119996, 0.790417, 0.0572281
3, 0.580071, 0.120076, 0.286064, 0.556477
4, 0.580023, 0.119996, 0.290554, 0.0552085
