opt, p1, p2, p3, p4
1, 0.0800014, 1, 0.528297, 0.989674
2, 0.0800509, 1, 0.531838, 0.489656
3, 0.0799999, 1, 0.0304949, 0.989185
4, 0.0799943, 1, 0.0323273, 0.4778
