opt, p1, p2, p3, p4
1, 0.120061, 0.599779, 0.552476, 0.791906
2, 0.120077, 0.599729, 0.553594, 0.291642
3, 0.119997, 0.600007, 0.0526202, 0.790275
4, 0.119996, 0.600035, 0.0532189, 0.289228
