opt, p1, p2, p3, p4
1, 0.580069, 0.0800156, 0.786276, 0.53667
2, 0.579985, 0.0800016, 0.789537, 0.0367679
3, 0.580072, 0.0800311, 0.286395, 0.536327
4, 0.579994, 0.0799984, 0.286668, 0.0358967
