opt, p1, p2, p3, p4
1, 0.439957, 0.859962, 0.712147, 0.922076
2, 0.440022, 0.859683, 0.714195, 0.421693
3, 0.439962, 0.859992, 0.211416, 0.920164
4, 0.440182, 0.859785, 0.213681, 0.420517
