opt, p1, p2, p3, p4
1, 0.860084, 0.0200003, 0.92862, 0.51012
2, 0.860001, 0.02, 0.927586, 0.00865415
3, 0.85955, 0.0200122, 0.426854, 0.506035
4, 0.859989, 0.0200003, 0.452455, 0.0065871
