opt, p1, p2, p3, p4
1, 0.0399994, 0.979984, 0.506432, 0.979978
2, 0.0400257, 0.979309, 0.513519, 0.47943
3, 0.04, 0.980001, 0.00885854, 0.977974
4, 0.0400008, 0.979986, 0.0122458, 0.456097
