opt, p1, p2, p3, p4
1, 0.760005, 0.979995, 0.877936, 0.98296
2, 0.759821, 0.980298, 0.876397, 0.487239
3, 0.760008, 0.979985, 0.359032, 0.98135
4, 0.760577, 0.980101, 0.376038, 0.480749
