opt, p1, p2, p3, p4
1, 0.30005, 0.0400209, 0.647011, 0.515357
2, 0.299993, 0.0400007, 0.637345, 0.0158273
3, 0.299916, 0.0399949, 0.146187, 0.516459
4, 0.300002, 0.0400005, 0.148225, 0.0150264
