opt, p1, p2, p3, p4
1, 0.780025, 0.820015, 0.882966, 0.903592
2, 0.780065, 0.820103, 0.885342, 0.40551
3, 0.780013, 0.82005, 0.383487, 0.902547
4, 0.780199, 0.82025, 0.386439, 0.401983
