opt, p1, p2, p3, p4
1, 0.459967, 0.679945, 0.724455, 0.833349
2, 0.459996, 0.679815, 0.72427, 0.335642
3, 0.459968, 0.68, 0.221665, 0.83331
4, 0.459965, 0.679844, 0.224294, 0.331017
