opt, p1, p2, p3, p4
1, 0.0200046, 0.59976, 0.501829, 0.791178
2, 0.0200087, 0.599824, 0.502814, 0.29312
3, 0.02, 0.599999, 0.00153666, 0.788815
4, 0.02, 0.600001, 0.00322277, 0.238518
