opt, p1, p2, p3, p4
1, 0.10006, 0.320155, 0.543272, 0.652819
2, 0.100014, 0.319957, 0.545372, 0.152857
3, 0.0999997, 0.319978, 0.0439307, 0.652213
4, 0.100003, 0.320006, 0.0442518, 0.151951
