opt, p1, p2, p3, p4
1, 0.220084, 0.580068, 0.604573, 0.783153
2, 0.22003, 0.58007, 0.603927, 0.283298
3, 0.219979, 0.580039, 0.101361, 0.782713
4, 0.219977, 0.580049, 0.104701, 0.280934
