opt, p1, p2, p3, p4
1, 0.620028, 0.899961, 0.800229, 0.943548
2, 0.619874, 0.90027, 0.80478, 0.444416
3, 0.62006, 0.89994, 0.300207, 0.941436
4, 0.619648, 0.899679, 0.30687, 0.44028
