opt, p1, p2, p3, p4
1, 0.740105, 0.620079, 0.864601, 0.802305
2, 0.740152, 0.620093, 0.866195, 0.305325
3, 0.740188, 0.620022, 0.364035, 0.803495
4, 0.740195, 0.619712, 0.367759, 0.302838
