opt, p1, p2, p3, p4
1, 0.0799843, 0.780039, 0.528464, 0.881087
2, 0.0800431, 0.78033, 0.531197, 0.380792
3, 0.0800013, 0.780015, 0.0307439, 0.880439
4, 0.0799962, 0.780025, 0.0328552, 0.373029
