opt, p1, p2, p3, p4
1, 0.700067, 0.680062, 0.845166, 0.834149
2, 0.700131, 0.679912, 0.846498, 0.336145
3, 0.700137, 0.679892, 0.342446, 0.83215
4, 0.699689, 0.67979, 0.346301, 0.332224
