opt, p1, p2, p3, p4
1, 1, 0.16, 0.998679, 0.533373
2, 1, 0.16, 0.998601, 0.53282
3, 1, 0.160097, 0.497922, 0.575903
4, 1, 0.159996, 0.50628, 0.0762929
