opt, p1, p2, p3, p4
1, 0.419932, 0.240143, 0.70485, 0.615309
2, 0.419957, 0.239991, 0.705119, 0.115876
3, 0.419937, 0.240103, 0.204488, 0.615115
4, 0.419973, 0.239992, 0.208041, 0.113518
