opt, p1, p2, p3, p4
1, 0.520017, 0.839954, 0.753957, 0.913554
2, 0.51972, 0.839867, 0.754679, 0.413179
3, 0.520017, 0.839951, 0.253935, 0.912053
4, 0.519715, 0.839866, 0.255506, 0.409668
