opt, p1, p2, p3, p4
1, 0.479982, 0.700115, 0.732834, 0.843588
2, 0.48024, 0.699811, 0.735541, 0.344873
3, 0.479982, 0.700103, 0.232574, 0.842533
4, 0.480212, 0.699883, 0.233916, 0.341558
