opt, p1, p2, p3, p4
1, 0.839916, 0.219976, 0.918098, 0.612428
2, 0.840017, 0.219991, 0.916517, 0.10855
3, 0.839858, 0.219935, 0.417403, 0.605861
4, 0.839897, 0.219975, 0.424253, 0.105825
