opt, p1, p2, p3, p4
1, 0.560038, 0.0600341, 0.777906, 0.527157
2, 0.560011, 0.059999, 0.780131, 0.0268746
3, 0.560136, 0.0600388, 0.275882, 0.526009
4, 0.560021, 0.0599987, 0.281611, 0.0255893
