opt, p1, p2, p3, p4
1, 0.779951, 0.680019, 0.884643, 0.834402
2, 0.780017, 0.679999, 0.886789, 0.336395
3, 0.77995, 0.679872, 0.380406, 0.831979
4, 0.779988, 0.679778, 0.387999, 0.332791
