opt, p1, p2, p3, p4
1, 0.779999, 1, 0.88356, 0.993112
2, 0.78004, 1, 0.885501, 0.493322
3, 0.780014, 1, 0.343232, 0.99116
4, 0.780389, 1, 0.386391, 0.488672
