opt, p1, p2, p3, p4
1, 0.359995, 1, 0.67686, 0.991432
2, 0.359927, 1, 0.673187, 0.494115
3, 0.360001, 1, 0.16908, 0.990096
4, 0.360086, 1, 0.173952, 0.487029
