opt, p1, p2, p3, p4
1, 0.959979, 0.359989, 0.977203, 0.673859
2, 0.959995, 0.359992, 0.97814, 0.180301
3, 0.96067, 0.359944, 0.47474, 0.675102
4, 0.96044, 0.360081, 0.478962, 0.174943
