opt, p1, p2, p3, p4
1, 0.979991, 0.559998, 0.986296, 0.780326
2, 0.97999, 0.559998, 0.988094, 0.290511
3, 0.980376, 0.560058, 0.485462, 0.773679
4, 0.980393, 0.560144, 0.48989, 0.27282
