opt, p1, p2, p3, p4
1, 0.799946, 0.600051, 0.897463, 0.796551
2, 0.799902, 0.600065, 0.89856, 0.299417
3, 0.8002, 0.599803, 0.398158, 0.795754
4, 0.800382, 0.599742, 0.398637, 0.295699
