opt, p1, p2, p3, p4
1, 0.919983, 0.599986, 0.956226, 0.792461
2, 0.919965, 0.60002, 0.956869, 0.300636
3, 0.920028, 0.599776, 0.452747, 0.792986
4, 0.920587, 0.599726, 0.458245, 0.292771
