opt, p1, p2, p3, p4
1, 0.159974, 0.780086, 0.568448, 0.882659
2, 0.160079, 0.780239, 0.575678, 0.383101
3, 0.160001, 0.780024, 0.0713183, 0.881964
4, 0.160008, 0.779927, 0.0737506, 0.377183
