opt, p1, p2, p3, p4
1, 0.0200087, 0.439931, 0.499063, 0.712084
2, 0.0200047, 0.440104, 0.506704, 0.213415
3, 0.02, 0.440001, 0.00239181, 0.703058
4, 0.02, 0.440001, 0.0035172, 0.168198
