opt, p1, p2, p3, p4
1, 0.660091, 0.480022, 0.825426, 0.735408
2, 0.660082, 0.479982, 0.826713, 0.235118
3, 0.660121, 0.480228, 0.322609, 0.734733
4, 0.660117, 0.480196, 0.327129, 0.234114
