opt, p1, p2, p3, p4
1, 0.339997, 0.919955, 0.661162, 0.951165
2, 0.339882, 0.920731, 0.665678, 0.453036
3, 0.340011, 0.919992, 0.160014, 0.950731
4, 0.339923, 0.919929, 0.16344, 0.447136
