opt, p1, p2, p3, p4
1, 0.339954, 0.700132, 0.661489, 0.844034
2, 0.339895, 0.699684, 0.664507, 0.343134
3, 0.340029, 0.700062, 0.162587, 0.840684
4, 0.339949, 0.700135, 0.164526, 0.340652
