opt, p1, p2, p3, p4
1, 0.400153, 0.360124, 0.694516, 0.67542
2, 0.399949, 0.359962, 0.695735, 0.174825
3, 0.400022, 0.359998, 0.195763, 0.67295
4, 0.399946, 0.360018, 0.195048, 0.173282
