opt, p1, p2, p3, p4
1, 0.440134, 0.299883, 0.714477, 0.645525
2, 0.43995, 0.299994, 0.71632, 0.145026
3, 0.440139, 0.299907, 0.215363, 0.644918
4, 0.439953, 0.300033, 0.216523, 0.143373
