opt, p1, p2, p3, p4
1, 0.120079, 0.400219, 0.554088, 0.692061
2, 0.120057, 0.400117, 0.555366, 0.19308
3, 0.119996, 0.399993, 0.0528761, 0.696551
4, 0.119997, 0.400016, 0.0536808, 0.192168
