opt, p1, p2, p3, p4
1, 0.739995, 0.979995, 0.859214, 0.983241
2, 0.740183, 0.980313, 0.865447, 0.485485
3, 0.739992, 0.979985, 0.351409, 0.981261
4, 0.739494, 0.980225, 0.366889, 0.479742
