opt, p1, p2, p3, p4
1, 0.120044, 0.699981, 0.550748, 0.841174
2, 0.120083, 0.69957, 0.555043, 0.34275
3, 0.119997, 0.699977, 0.0526513, 0.839926
4, 0.119996, 0.700012, 0.0531257, 0.338609
