opt, p1, p2, p3, p4
1, 0.239991, 0.799875, 0.61317, 0.892617
2, 0.240166, 0.800471, 0.613729, 0.392892
3, 0.239993, 0.800034, 0.111755, 0.889351
4, 0.24, 0.799871, 0.114752, 0.385342
