opt, p1, p2, p3, p4
1, 0.0200038, 0.619783, 0.498828, 0.800159
2, 0.0200091, 0.619794, 0.503152, 0.302136
3, 0.02, 0.62, 0.00146809, 0.806499
4, 0.02, 0.619998, 0.00317529, 0.246015
