opt, p1, p2, p3, p4
1, 0.339879, 0.0200101, 0.665118, 0.505024
2, 0.339997, 0.0200002, 0.666736, 0.0061859
3, 0.339915, 0.0200005, 0.166438, 0.504697
4, 0.339998, 0.02, 0.173565, 0.00537164
