opt, p1, p2, p3, p4
1, 0.5, 0.0800255, 0.745694, 0.53648
2, 0.5, 0.0799998, 0.746128, 0.0367911
3, 0.5, 0.0800234, 0.247161, 0.536488
4, 0.5, 0.0800005, 0.251508, 0.0352718
