opt, p1, p2, p3, p4
1, 0.280006, 0.460077, 0.633907, 0.722465
2, 0.279944, 0.459964, 0.632452, 0.224445
3, 0.280022, 0.459968, 0.13481, 0.722951
4, 0.280025, 0.45997, 0.135095, 0.221561
