opt, p1, p2, p3, p4
1, 0.0200078, 0.480313, 0.503415, 0.732646
2, 0.020006, 0.480289, 0.504313, 0.231669
3, 0.02, 0.480001, 0.00206884, 0.726484
4, 0.02, 0.480001, 0.00365678, 0.209206
