opt, p1, p2, p3, p4
1, 0.240147, 0.400193, 0.61242, 0.693998
2, 0.240095, 0.400074, 0.61528, 0.19335
3, 0.239991, 0.399945, 0.113683, 0.694828
4, 0.239992, 0.399969, 0.113426, 0.193068
