opt, p1, p2, p3, p4
1, 0.100021, 0.67984, 0.542757, 0.831208
2, 0.100059, 0.679765, 0.542077, 0.331563
3, 0.100003, 0.680022, 0.0405956, 0.82997
4, 0.100001, 0.67998, 0.0432606, 0.330243
