opt, p1, p2, p3, p4
1, 0.299868, 0.299868, 0.647115, 0.645682
2, 0.299957, 0.299957, 0.647027, 0.146564
3, 0.299955, 0.299955, 0.146465, 0.645189
4, 0.300026, 0.300026, 0.145111, 0.145524
