opt, p1, p2, p3, p4
1, 0.240122, 0.539864, 0.614328, 0.762634
2, 0.240132, 0.539788, 0.615313, 0.264019
3, 0.239991, 0.54003, 0.112704, 0.762234
4, 0.239991, 0.540031, 0.115502, 0.261216
