opt, p1, p2, p3, p4
1, 0.160097, 0.0200121, 0.575695, 0.505218
2, 0.160002, 0.0200002, 0.564881, 0.0052103
3, 0.159997, 0.0199997, 0.075165, 0.506201
4, 0.16, 0.02, 0.0713928, 0.00437717
