opt, p1, p2, p3, p4
1, 0.320098, 0.339894, 0.654127, 0.664233
2, 0.319937, 0.339948, 0.656357, 0.163827
3, 0.319945, 0.339956, 0.154027, 0.666363
4, 0.32001, 0.340029, 0.154952, 0.162463
