opt, p1, p2, p3, p4
1, 0.380067, 0.180026, 0.685537, 0.585367
2, 0.379944, 0.180022, 0.682362, 0.0852849
3, 0.379904, 0.180029, 0.185272, 0.586227
4, 0.379989, 0.179999, 0.186528, 0.0846325
