opt, p1, p2, p3, p4
1, 0.15997, 0.759825, 0.571505, 0.871552
2, 0.160078, 0.76041, 0.571979, 0.371658
3, 0.159999, 0.760009, 0.0692043, 0.872982
4, 0.160007, 0.759886, 0.0736784, 0.369267
