opt, p1, p2, p3, p4
1, 0.599992, 0.979989, 0.791761, 0.982588
2, 0.599769, 0.980365, 0.794828, 0.484686
3, 0.599986, 0.979986, 0.287177, 0.981001
4, 0.5998, 0.980397, 0.295903, 0.480899
