opt, p1, p2, p3, p4
1, 0.419938, 0.5, 0.704079, 0.742975
2, 0.419938, 0.5, 0.706408, 0.244798
3, 0.419944, 0.5, 0.205485, 0.743084
4, 0.419946, 0.5, 0.204705, 0.244294
