opt, p1, p2, p3, p4
1, 0.939958, 0.400015, 0.967245, 0.698899
2, 0.939967, 0.40001, 0.96867, 0.201426
3, 0.940439, 0.400226, 0.466549, 0.694979
4, 0.93988, 0.400131, 0.470176, 0.194189
