opt, p1, p2, p3, p4
1, 0.440145, 0.459964, 0.714632, 0.72469
2, 0.440082, 0.459965, 0.714041, 0.225033
3, 0.440054, 0.459965, 0.215026, 0.722448
4, 0.43996, 0.459967, 0.215149, 0.222004
