opt, p1, p2, p3, p4
1, 0.0400229, 0.219938, 0.514225, 0.603334
2, 0.0399938, 0.219992, 0.514062, 0.103578
3, 0.0400007, 0.220001, 0.0138466, 0.603524
4, 0.0400003, 0.220001, 0.0140374, 0.0994874
